Time,Acclima Soil.EC_BULK.1.1,Acclima Soil.EC_PORE.1.1,Acclima Soil.Permitivity.1.1,Acclima Soil.Temperature.1.1,Acclima Soil.VWC.1.1,Kestrel.ALS.Blue.15,Kestrel.ALS.Clear.15,Kestrel.ALS.Green.15,Kestrel.ALS.IR.15,Kestrel.ALS.Red.15,Latitude,Longitude,Talon-Aux.PORT_1.0.3,Talon-Aux.PORT_1.1.3,Talon-Aux.PORT_1.2.3,Talon-Aux.PORT_1.3.3,Talon-Aux.PORT_2.0.3,Talon-Aux.PORT_2.1.3,Talon-Aux.PORT_2.2.3,Talon-Aux.PORT_2.3.3,Talon-Aux.PORT_3.0.3,Talon-Aux.PORT_3.1.3,Talon-Aux.PORT_3.2.3,Talon-Aux.PORT_3.3.3,Talon-Aux.START.3,Talon-Aux.STOP.3,Talon-SDI12.Apogee.
7/1/2024 13:40,149,1109,14.7,29.7,27.2,6562.588,12898.737,8094.461,6010.08,4382.049,,,20.625,201.825,0,0,23.625,202.418,0,0,0,0,0,0,1719859148,1719859208,0.718
7/1/2024 13:41,152,1127,14.8,29.8,27.2,8722.941,13796.842,10202.154,8596.8,5442.439,,,271.156,235.733,0,0,283.75,238.477,0,0,91.953,5.681,0,0,1719859208,1719859268,0.726
7/1/2024 13:42,106,1045,12.1,29.8,22.8,7227.529,13796.842,9103.077,6982.08,4955.708,,,158.484,10.146,0,0,172.156,11.282,0,0,11.438,194.333,0,0,1719859268,1719859328,0.734
7/1/2024 13:43,104,1017,12.2,30,22.9,7725.529,13796.842,9640.615,7308.96,5212.976,,,20.625,201.501,0,0,23.813,202.148,0,0,0,0,0,0,1719859328,1719859388,0.74
7/1/2024 13:44,101,983,12.2,30.1,22.9,5761.412,10635.368,6838.769,5361.6,3614.927,,,268.219,235.119,0,0,281.594,237.998,0,0,80.195,4.851,0,0,1719859388,1719859448,0.745
7/1/2024 13:45,103,998,12.3,30.4,23,6653.294,12374.315,8067.077,6233.76,4320,,,158.875,10.166,0,0,172.906,11.31,0,0,11.438,195.103,0,0,1719859448,1719859508,0.75
7/1/2024 13:46,104,1004,12.3,30.6,23.1,6637.412,12265.263,8037.231,6167.52,4286.927,,,20.625,202.2,0,0,24,202.964,0,0,0,0,0,0,1719859508,1719859568,0.75
7/1/2024 13:47,0,0,1.1,30.7,0,6580.235,12885.263,8182.154,4469.76,4599.22,,,271.063,236.351,0,0,284.344,239.159,0,0,92.148,5.694,0,0,1719859568,1719859628,0.75
7/1/2024 14:08,,,,,,,,,,,44.993,-93.175,,,,,,,,,,,,,,,
7/1/2024 14:08,0,0,1.2,29.7,0,1736.471,10730.947,2154.461,3773.76,1138.829,,,15.75,201.536,0,0,16.313,200.522,0,0,16.5,200.934,0,0,1719860910,1719860928,0.66
7/1/2024 14:11,,,,,,,,,,,44.993,-93.175,,,,,,,,,,,,,,,
7/1/2024 14:12,0,0,1.2,29,0,3532.235,5930.316,4100.615,4500,2325.366,,,16.875,202.872,0,0,19.875,203.498,0,0,21.188,204.699,0,0,1719861115,1719861133,0.667
7/1/2024 14:15,,,,,,,,,,,44.993,-93.175,,,,,,,,,,,,,,,
7/1/2024 14:15,0,0,1.2,28.5,0,1558.235,3034.158,1940.308,3410.76,1081.171,,,15.938,202.301,0,0,16.5,201.28,0,0,16.688,201.923,0,0,1719861324,1719861342,0.651
7/1/2024 14:17,302,2289,14.6,28.4,26.9,1397.206,2563.053,1658.692,2850.84,864.146,,,263.063,238.691,0,0,278.156,243.642,0,0,0,0,0,0,1719861342,1719861459,0.643
7/1/2024 14:18,295,2220,14.6,28.1,27,1285.853,2381,1545.538,2791.2,843.439,,,202.797,13.541,0,0,211.5,14.411,0,0,179.734,12.167,0,0,1719861459,1719861518,0.64
7/1/2024 14:19,294,2220,14.6,27.9,26.9,1234.588,2339.263,1542.615,2683.8,853.902,,,14.813,202.071,0,0,16.5,201.854,0,0,10.313,198.207,0,0,1719861518,1719861578,0.636
7/1/2024 14:20,295,2236,14.6,27.5,26.9,946.941,1757.895,1144.205,2224,619.219,,,293.375,246.316,0,0,300.094,248.37,0,0,172,11.642,0,0,1719861578,1719861638,0.63
7/1/2024 14:21,294,2228,14.6,27.3,26.9,900.706,1714.316,1105.333,2382.32,594.293,,,196.797,13.177,0,0,204.781,13.976,0,0,12,199.137,0,0,1719861638,1719861698,0.625
7/1/2024 14:23,0,0,1,26.9,0,3604.177,842.526,2445.59,2723.44,220.195,,,22.875,207.753,0,0,26.438,208.553,0,0,0,0,0,0,1719861698,1719861809,0.615
7/1/2024 14:24,374,2908,14.3,26.8,26.4,3808.588,6342.947,1784,5284.32,2877.366,,,299.688,247.849,0,0,306.063,249.898,0,0,203.047,13.916,0,0,1719861809,1719861868,0.618
7/1/2024 14:25,371,2895,14.3,26.6,26.4,1396.588,6240,1772.615,2905.44,2375.415,,,198.469,13.211,0,0,206.188,13.989,0,0,12,200.547,0,0,1719861868,1719861928,0.621
7/1/2024 14:26,370,2866,14.3,26.5,26.5,2564.294,5429.263,3722.923,3996,2000.634,,,20.25,207.125,0,0,21.938,206.747,0,0,170.359,11.475,0,0,1719861928,1719861988,0.624
7/1/2024 14:27,371,2874,14.3,26.2,26.5,3115.059,5564,3799.385,4226.4,2083.902,,,293.938,247.06,0,0,300.188,249.783,0,0,12.563,201.148,0,0,1719861988,1719862048,0.623
7/1/2024 14:28,369,2858,14.3,26,26.5,3024.441,3449.21,2837,4120.2,1251.512,,,207.656,13.908,0,0,217.078,14.831,0,0,185.547,12.628,0,0,1719862048,1719862108,0.623
7/1/2024 14:29,366,2825,14.4,25.9,26.6,1451.294,7538.737,1849.231,3277.44,993.366,,,15.188,203.707,0,0,16.688,203.188,0,0,10.313,199.591,0,0,1719862108,1719862168,0.625
7/1/2024 14:30,300,2186,15,26,27.5,1181.412,2255.298,1474.769,2805.12,808.195,,,299.313,248.513,0,0,304.875,250.693,0,0,186.438,12.713,0,0,1719862168,1719862228,0.626
7/1/2024 14:31,297,2164,15,26.2,27.5,1319.765,2276.982,1679.385,3042.72,867.122,,,200.563,13.417,0,0,209.438,14.298,0,0,12.188,200.625,0,0,1719862228,1719862288,0.626
7/1/2024 14:32,295,2142,15,26.3,27.6,1353.882,2406.737,1604.077,3015.36,871.244,,,21.563,207.993,0,0,23.25,207.618,0,0,176.266,11.964,0,0,1719862288,1719862348,0.624
7/1/2024 14:33,295,2149,15,26.3,27.5,1314.265,2551.368,1598.385,3045.6,868.171,,,294.25,247.95,0,0,299.938,250.043,0,0,12.563,201.434,0,0,1719862348,1719862408,0.621
7/1/2024 14:34,297,2164,15,26.4,27.5,1223.647,2288.702,1490.564,2816.8,817.366,,,209.875,14.063,0,0,218.266,14.91,0,0,191.422,13.043,0,0,1719862408,1719862468,0.621
7/1/2024 14:35,0,0,1,26.4,0,476.941,2064.21,377.333,2309.92,347.22,,,14.625,204.082,0,0,15.75,203.423,0,0,10.313,200.26,0,0,1719862468,1719862528,0.619
7/1/2024 14:36,0,0,1,26.7,0,5151.882,10759.368,7767.385,4633.92,4116,,,303.031,247.785,0,0,308.156,249.389,0,0,187.922,12.83,0,0,1719862528,1719862588,0.624
7/1/2024 14:37,0,0,1,27,0,2492.471,4889.053,2575.077,3618.72,1435.024,,,194.531,12.926,0,0,201.969,13.688,0,0,11.438,198.398,0,0,1719862588,1719862648,0.627
7/1/2024 14:38,0,0,1,27,0,5850.353,10682.315,6796.615,5086.56,3596.488,,,19.875,205.912,0,0,21.375,205.518,0,0,156.578,10.481,0,0,1719862648,1719862707,0.63
7/1/2024 14:39,0,0,1,27,0,5529.176,10484.842,6565.231,5344.8,3610.537,,,291.5,246.32,0,0,297.719,248.1,0,0,12.188,200.546,0,0,1719862707,1719862767,0.632
7/1/2024 14:40,0,0,1.2,27.3,0,6793.765,13616.632,8768.308,6890.4,4411.317,,,207.031,13.871,0,0,213.844,14.606,0,0,172.188,11.633,0,0,1719862767,1719862827,0.641
7/1/2024 14:41,0,0,1.2,27.8,0,7159.412,13796.842,9380.923,7189.44,4967.122,,,14.625,198.568,0,0,15.75,197.924,0,0,9.938,194.544,0,0,1719862827,1719862887,0.654
7/1/2024 14:42,0,0,1.2,28.5,0,7273.765,13796.842,9606.462,7757.76,4985.561,,,278.219,239.3,0,0,285.625,241.239,0,0,121.547,7.917,0,0,1719862887,1719862947,0.674
7/1/2024 14:43,0,0,1.2,29.2,0,7891.765,13796.842,10217.538,7988.16,4990.829,,,173.703,11.4,0,0,183.922,12.314,0,0,11.25,193.462,0,0,1719862947,1719863008,0.685
7/1/2024 14:44,0,0,1.2,29.8,0,8038.588,13796.842,10029.846,7922.88,5040,,,21.563,201.06,0,0,24,201.185,0,0,66.18,3.917,0,0,1719863008,1719863068,0.693
7/1/2024 14:45,0,0,1.2,30.4,0,8078.471,13796.842,11118.462,8129.28,5244,,,236.203,15.845,0,0,259.563,234.86,0,0,11.625,193.411,0,0,1719863068,1719863128,0.701
7/1/2024 14:46,0,0,1.2,30.9,0,8135.294,13796.842,11660.615,8529.6,6160.976,,,22.5,200.747,0,0,188.391,12.585,0,0,0,0,0,0,1719863128,1719863188,0.714
7/1/2024 14:47,0,0,1.2,31.4,0,6636.706,13796.842,9839.385,7052.64,5369.561,,,244,16.367,0,0,24.563,200.266,0,0,0,0,0,0,1719863188,1719863248,0.723
7/1/2024 14:48,0,0,1.2,31.8,0,5902.588,11327.158,7304.615,5670.24,3780.585,,,21.375,201.056,0,0,269.188,235.144,0,0,0,0,0,0,1719863248,1719863307,0.725
7/1/2024 14:49,0,0,1.2,32.1,0,4515.176,9194.315,5864.923,4833.12,3180.878,,,262.125,233.421,0,0,184.813,12.206,0,0,70.359,4.163,0,0,1719863307,1719863367,0.728
7/1/2024 14:50,430,3431,14,31.5,26,1806.441,3272,2189,3333.12,1110.219,,,155.594,10.045,0,0,16.125,196.639,0,0,10.875,193.755,0,0,1719863367,1719863427,0.713
7/1/2024 14:51,428,3402,14.1,30.4,26.1,1845.353,3413.579,2185.539,3292.56,1122,,,21,202.113,0,0,280.813,240.751,0,0,90.813,5.695,0,0,1719863427,1719863487,0.701
7/1/2024 14:52,422,3330,14.1,29.4,26.2,1586.206,3146.737,1994,2902.56,1053.659,,,264.938,238.722,0,0,188.859,12.768,0,0,11.813,195.873,0,0,1719863487,1719863547,0.688
7/1/2024 14:53,425,3341,14.2,28.7,26.3,1827,3330.684,2113.077,3036.12,1125.878,,,194.563,12.989,0,0,23.813,204.007,0,0,130.828,8.594,0,0,1719863547,1719863608,0.677
7/1/2024 14:54,423,3325,14.2,28.2,26.3,1896.706,3504.421,2244,3271.68,1176.146,,,14.625,200.363,0,0,283.313,244.08,0,0,11.063,196.944,0,0,1719863608,1719863668,0.673
7/1/2024 14:55,307,2554,13.6,27.9,25.3,2433.529,5592.421,3465.539,4260,1901.561,,,287.781,244.071,0,0,210.156,14.286,0,0,157,10.491,0,0,1719863668,1719863728,0.665
7/1/2024 14:56,296,2453,13.7,27.9,25.4,2425.765,5366.737,3313.846,4073.76,1785.951,,,190.297,12.581,0,0,15.188,200.275,0,0,10.875,197.917,0,0,1719863728,1719863788,0.652
7/1/2024 14:57,294,2436,13.7,27.7,25.4,2712.529,3449.21,3588.692,4405.56,1873.463,,,20.25,205.257,0,0,299.063,246.051,0,0,145.672,9.61,0,0,1719863788,1719863848,0.64
7/1/2024 14:58,295,2435,13.7,27.6,25.5,2902.588,6016.842,4235.077,4739.04,2123.122,,,282.844,242.473,0,0,196.438,13.206,0,0,12,198.523,0,0,1719863848,1719863908,0.629
7/1/2024 14:59,293,2428,13.7,27.5,25.4,1673.647,5811.369,3608.154,3249.36,1685.122,,,197.359,13.058,0,0,21.188,204.612,0,0,144.25,9.502,0,0,1719863908,1719863968,0.62
7/1/2024 15:00,290,2385,13.7,27.2,25.5,1819.853,3449.21,3927.461,4383.12,2264.854,,,14.438,201.756,0,0,289.938,245.365,0,0,11.25,198.428,0,0,1719863968,1719864028,0.609
7/1/2024 15:01,245,2558,11.7,26.9,22,2750.294,3449.21,3437.769,4483.8,2027.634,,,292.063,245.128,0,0,209.063,14.193,0,0,162.109,10.872,0,0,1719864028,1719864088,0.602
7/1/2024 15:02,245,2535,11.7,26.5,22.1,3448.588,7625.053,5065.846,5436,2642.634,,,192.813,12.853,0,0,16.875,201.442,0,0,11.25,198.315,0,0,1719864088,1719864148,0.597
7/1/2024 15:03,244,2525,11.7,26.3,22.1,2828.735,3449.21,2094.769,3360,1345.829,,,20.438,205.525,0,0,300.219,246.901,0,0,157.828,10.528,0,0,1719864148,1719864208,0.594
7/1/2024 15:04,244,2525,11.7,26.2,22.1,3539.647,7565.895,5042.154,3236.64,2599.902,,,283.844,242.815,0,0,197.844,13.317,0,0,11.813,198.371,0,0,1719864208,1719864268,0.591
7/1/2024 15:05,243,2503,11.8,26.2,22.1,3922.853,3449.21,5041.154,5446.56,2610.951,,,198.469,13.139,0,0,21.375,204.208,0,0,143.516,9.456,0,0,1719864268,1719864328,0.59
7/1/2024 15:06,0,0,1,26.1,0,382.471,1900.07,528.513,1538.88,356.195,,,12.75,200.432,0,0,286.563,244.035,0,0,10.313,197.868,0,0,1719864328,1719864388,0.588
7/1/2024 15:07,0,0,1,26.5,0,7260.706,11177.263,8602.77,6489.12,4501.171,,,292,243.422,0,0,206.734,13.961,0,0,152.031,10.057,0,0,1719864388,1719864448,0.599
7/1/2024 15:08,466,3065,16.2,26.5,29.3,4257.176,8657.263,5468.923,5778.72,2955.805,,,167.094,10.903,0,0,13.875,199.975,0,0,10.5,198.237,0,0,1719864448,1719864534,0.604
7/1/2024 15:09,465,3049,16.2,26.4,29.4,4855.412,8884.421,6519.692,6784.32,3209.268,,,19.688,205.783,0,0,300.438,247.248,0,0,157.719,10.522,0,0,1719864534,1719864594,0.61
7/1/2024 15:10,463,3045,16.2,26.4,29.3,4878.706,9111.579,5878.461,6236.64,2846.634,,,287.313,244.186,0,0,199.656,13.437,0,0,11.813,199.671,0,0,1719864594,1719864654,0.615
7/1/2024 15:11,461,3032,16.2,26.4,29.3,4672.588,9299.789,5685.539,6339.84,3155.707,,,201.219,13.291,0,0,21,205.301,0,0,156.422,10.37,0,0,1719864654,1719864714,0.619
7/1/2024 15:12,461,3032,16.2,26.4,29.3,4544.824,3340.21,6103.385,6830.88,3067.61,,,12.938,201.974,0,0,294.188,246.069,0,0,10.875,199.452,0,0,1719864714,1719864774,0.623
7/1/2024 15:13,397,2728,15.6,26.6,28.6,1273.294,2373.684,1458.564,3221.44,783.902,,,296.688,245.936,0,0,209.313,14.125,0,0,165.531,11.039,0,0,1719864774,1719864834,0.625
7/1/2024 15:14,389,2673,15.6,26.6,28.6,1310.382,2401.947,1607.154,3474.24,813.951,,,191.781,12.67,0,0,15.375,201.719,0,0,10.875,199.318,0,0,1719864834,1719864893,0.623
7/1/2024 15:15,392,2693,15.6,26.5,28.6,1323.088,2340.474,1596.615,3432.72,794.634,,,15.375,203.594,0,0,320.969,251.072,0,0,287.594,247.999,0,0,1719864893,1719864911,0.623
7/1/2024 15:16,387,2659,15.6,26.5,28.6,1237.059,2286.632,1498.538,3316.56,756.732,,,22.125,207.677,0,0,21.938,206.231,0,0,21.938,206.492,0,0,1719864934,1719864963,0.624
7/1/2024 15:17,382,2624,15.6,26.6,28.6,1055.059,2002.386,1280.103,3291.36,699.512,,,300.563,247.326,0,0,305.875,249.032,0,0,178.063,12.036,0,0,1719864963,1719865023,0.624
7/1/2024 15:18,386,2652,15.6,26.6,28.6,1059.412,1923.228,1246.564,3137.28,659.61,,,196.406,13.06,0,0,203.906,13.835,0,0,12,199.939,0,0,1719865023,1719865084,0.623
7/1/2024 15:19,248,1949,14.2,26.9,26.3,970,1793.614,1225.128,3105.76,554.927,,,22.313,207.803,0,0,24.375,207.75,0,0,116.82,7.595,0,0,1719865084,1719865164,0.623
7/1/2024 15:20,248,1957,14.1,26.9,26.2,936.882,1630.386,1112.256,3145.04,550.781,,,290.656,246.16,0,0,297.063,248.075,0,0,12.375,200.742,0,0,1719865164,1719865225,0.625
7/1/2024 15:21,246,1934,14.2,27,26.3,922.059,1837.228,1062.154,3074.72,520.927,,,206.594,13.791,0,0,213.688,14.55,0,0,180.141,12.188,0,0,1719865225,1719865285,0.626
7/1/2024 15:22,244,1904,14.3,27.1,26.4,879.353,1518.947,1044.462,3034.56,527.073,,,14.063,203.278,0,0,15.188,202.542,0,0,10.125,199.723,0,0,1719865285,1719865346,0.627
7/1/2024 15:23,245,1912,14.3,27,26.4,754.588,1489.263,927.282,2915.6,445.073,,,301.094,247.852,0,0,306.781,250.522,0,0,181.563,12.259,0,0,1719865346,1719865406,0.629
7/1/2024 15:24,221,1757,14.1,27.2,26.1,5802.706,13796.842,10716.923,3186.72,5823.805,,,197.641,13.112,0,0,206.094,13.94,0,0,12,200.918,0,0,1719865406,1719865467,0.63
7/1/2024 15:25,208,1635,14.2,27.3,26.3,753.765,1402.246,949.18,3087.92,456.39,,,20.438,207.546,0,0,22.125,207.138,0,0,168.844,11.321,0,0,1719865467,1719865527,0.632
7/1/2024 15:26,207,1621,14.2,27,26.3,679.059,1276.947,802.103,2824.32,405.61,,,292.906,247.458,0,0,298.969,249.747,0,0,12.563,201.056,0,0,1719865527,1719865588,0.631
7/1/2024 15:27,206,1613,14.2,26.7,26.3,776.235,1372.035,940.667,3063.2,451.707,,,208.766,14.004,0,0,217.563,14.89,0,0,186.641,12.723,0,0,1719865588,1719865648,0.627
7/1/2024 15:28,206,1607,14.3,26.5,26.4,791.294,1476.632,957.949,3214.16,469.61,,,15.188,204.085,0,0,16.5,203.455,0,0,10.313,199.951,0,0,1719865648,1719865709,0.626
7/1/2024 15:29,205,1599,14.3,26.4,26.4,809.588,1501.158,949.436,3272.48,462,,,301.219,249.732,0,0,306.531,251.05,0,0,189.594,12.919,0,0,1719865709,1719865769,0.623
7/1/2024 15:30,206,1607,14.3,26.4,26.4,844.118,1487.754,977.795,3303.68,477.317,,,202.625,13.526,0,0,209.859,14.286,0,0,12,201.335,0,0,1719865769,1719865830,0.624
7/1/2024 15:31,133,1407,11.6,26.5,21.8,620.235,1062.246,747.897,2909.36,379.317,,,20.25,208.1,0,0,21.75,207.52,0,0,178.813,12.107,0,0,1719865830,1719865890,0.624
7/1/2024 15:32,128,1348,11.6,26.5,21.8,763.882,1458.14,946.051,3071.76,470.146,,,297.375,248.827,0,0,302.813,250.523,0,0,12.563,201.929,0,0,1719865890,1719865951,0.624
7/1/2024 15:33,127,1331,11.6,26.7,21.9,732.765,1309.088,900.82,2863.92,433.61,,,210.234,14.057,0,0,218.141,14.864,0,0,193.234,13.158,0,0,1719865951,1719866011,0.624
7/1/2024 15:34,128,1342,11.6,26.8,21.9,758.294,1387.684,932.256,2877.2,454.439,,,14.813,204.555,0,0,16.125,203.837,0,0,10.313,200.637,0,0,1719866011,1719866072,0.624
7/1/2024 15:35,127,1320,11.7,26.8,22,773.412,1453.123,986.872,3062.72,482.39,,,303.75,250.277,0,0,308.813,251.566,0,0,194.047,13.239,0,0,1719866072,1719866132,0.624
7/1/2024 15:36,0,0,1.1,27,0,495.176,12447.789,580.923,7022.88,272.488,,,204.906,13.637,0,0,210.766,14.293,0,0,11.813,201.565,0,0,1719866132,1719866193,0.626
7/1/2024 15:37,99,1262,10.3,27,19.4,500.353,937.825,3360.769,3191.2,1886.927,,,20.438,207.746,0,0,21.563,207.108,0,0,175.734,11.833,0,0,1719866193,1719866253,0.634
7/1/2024 15:38,98,1237,10.3,26.8,19.5,664.235,952.316,7469.231,2422.32,393.366,,,296.5,247.757,0,0,302.344,250.24,0,0,12.188,201.828,0,0,1719866253,1719866314,0.641
7/1/2024 15:39,98,1237,10.3,26.7,19.5,622.5,1010.421,597.538,2505,328.171,,,208.438,13.851,0,0,217.219,14.735,0,0,190.266,12.875,0,0,1719866314,1719866375,0.645
7/1/2024 15:40,97,1218,10.4,26.5,19.5,479.412,4598.947,666.256,2539.84,1107.024,,,12.938,203.691,0,0,14.063,202.77,0,0,9.938,200.631,0,0,1719866375,1719866435,0.649
7/1/2024 15:41,96,1205,10.4,26.4,19.5,483.882,7253.263,635.692,2442.24,1131.219,,,305.188,250.025,0,0,310.375,251.452,0,0,190.984,12.926,0,0,1719866435,1719866496,0.652
7/1/2024 15:42,0,0,1.1,26.6,0,6936.353,8710.947,7088.308,6279.84,3952.39,,,201.234,13.34,0,0,209.109,14.141,0,0,12.188,201.127,0,0,1719866496,1719866556,0.653
7/1/2024 15:43,195,1882,12.3,26.9,23.1,4765.059,10486.947,6246.769,7619.04,3441.366,,,23.063,205.857,0,0,24.563,205.302,0,0,160.031,10.766,0,0,1719866556,1719866617,0.658
7/1/2024 15:45,195,1874,12.3,27.4,23.1,4220.824,8069.263,6105.231,6402.72,2877.366,,,235.875,15.952,0,0,260.313,238.177,0,0,11.625,195.627,0,0,1719866617,1719866714,0.676
7/1/2024 15:46,196,1884,12.3,27.4,23.1,4387.059,7561.053,6443.385,6178.08,2929.171,,,21.563,203.817,0,0,200.641,13.525,0,0,110.016,7.059,0,0,1719866714,1719866775,0.677
7/1/2024 15:47,194,1857,12.4,27.3,23.2,4622.118,7799.579,6110.769,6079.2,2907.805,,,266.031,237.762,0,0,15,198.294,0,0,10.875,195.965,0,0,1719866775,1719866835,0.679
7/1/2024 15:48,0,0,5.7,27.1,9.6,4630.588,8610.947,5743.077,6489.12,3050.927,,,188.828,12.419,0,0,286.063,239.693,0,0,114.617,7.357,0,0,1719866835,1719866896,0.679
7/1/2024 15:49,323,2117,16.2,27.3,29.4,5088.353,10416,7140,6546.24,3757.463,,,13.125,199.141,0,0,186.016,12.45,0,0,10.5,196.381,0,0,1719866896,1719866956,0.68
7/1/2024 15:51,320,2105,16.2,28.2,29.3,5973.529,9955.579,7875.692,7932.48,3795.219,,,230.766,15.522,0,0,21.375,203.994,0,0,14.813,200.383,0,0,1719866956,1719867086,0.695
7/1/2024 15:52,358,2978,13.6,28.5,25.3,5576.824,10248.842,1867.077,7930.56,3857.561,,,21,205.947,0,0,299.281,246.54,0,0,148.172,9.816,0,0,1719867086,1719867147,0.702
7/1/2024 15:53,358,3024,13.5,28.7,25.1,5974.941,10014.105,7755.692,7888.32,3630.146,,,284,243.474,0,0,198.328,13.364,0,0,12,199.223,0,0,1719867147,1719867207,0.706
7/1/2024 15:54,343,2234,16.3,28.9,29.5,4077.177,9033.263,5512.615,6709.44,3000,,,200.75,13.322,0,0,21.938,205.506,0,0,152.531,10.126,0,0,1719867207,1719867268,0.709
7/1/2024 15:55,366,2856,14.3,29.3,26.4,4461.176,8652.842,5811.692,6717.6,2860.098,,,13.688,201.833,0,0,292.188,245.827,0,0,11.25,199.124,0,0,1719867268,1719867328,0.71
7/1/2024 15:56,364,2830,14.3,30,26.4,4176.706,7046.526,5450.154,6419.04,2602.244,,,279.75,243.331,0,0,199.938,13.235,0,0,94.859,5.969,0,0,1719867328,1719867417,0.723
7/1/2024 15:57,364,2851,14.2,30.4,26.3,4327.765,7850.526,5479.385,6915.84,2689.171,,,192.203,12.704,0,0,14.625,201.349,0,0,10.875,199.327,0,0,1719867417,1719867478,0.73
7/1/2024 15:58,358,2793,14.3,31,26.4,3785.647,7067.158,4571.385,6594.24,796.39,,,20.438,206.7,0,0,302.969,247.844,0,0,159.469,10.609,0,0,1719867478,1719867539,0.741
7/2/2024 14:36,0,0,1.2,26.4,0,3291.529,5875.79,3821.539,2713.92,1966.829,,,14.25,205.652,0,0,14.063,204.076,0,0,14.438,204.631,0,0,1719948952,1719948968,0.577
7/2/2024 14:37,246,904,25.8,26.6,40.8,2492.823,4555.895,2932.461,2245.68,1535.268,,,307.906,252.443,0,0,311.094,253.838,0,0,221.672,15.318,0,0,1719948968,1719949030,0.585
7/2/2024 14:38,242,871,26.2,25.9,41.2,2738.118,4888.526,3160.615,2373.84,1610.195,,,210.703,14.122,0,0,216.219,14.75,0,0,12,203.629,0,0,1719949030,1719949089,0.587
7/2/2024 14:39,242,861,26.5,25.5,41.4,2780.823,5036.737,3210.461,2407.44,1671.366,,,20.063,209.616,0,0,21,208.734,0,0,205.125,14.061,0,0,1719949089,1719949149,0.591
7/2/2024 14:40,240,856,26.4,25.3,41.4,2840.647,5086,3268.615,2395.44,1680.585,,,303.25,251.199,0,0,307.375,252.654,0,0,12.375,203.322,0,0,1719949149,1719949209,0.596
7/2/2024 14:41,244,866,26.5,25.1,41.5,2676.177,4777.684,3052.308,2282.4,1559.122,,,215.703,14.459,0,0,221,15.088,0,0,211.078,14.501,0,0,1719949209,1719949269,0.598
7/2/2024 14:42,239,841,26.7,25,41.7,2604.882,4708,2998.923,2217.36,1522.829,,,14.25,205.893,0,0,14.813,204.854,0,0,10.125,202.119,0,0,1719949269,1719949329,0.598
7/2/2024 14:43,266,869,28.5,25.1,43.2,2353.235,4333.579,2667.846,2000.88,1392.146,,,309.375,251.986,0,0,313.344,253.434,0,0,210.938,14.457,0,0,1719949329,1719949389,0.601
7/2/2024 14:44,264,854,28.7,24.9,43.4,2368.059,4263.369,2712.154,1996.8,1397.854,,,208.016,13.85,0,0,213.391,14.464,0,0,11.813,203.584,0,0,1719949389,1719949449,0.599
7/2/2024 14:45,264,852,28.8,24.8,43.4,2340,4200,2672.615,1954.32,1363.463,,,19.125,209.558,0,0,19.875,208.583,0,0,201.719,13.758,0,0,1719949449,1719949509,0.604
7/2/2024 14:46,262,840,28.9,24.7,43.6,2452.941,4431.263,2808.308,2047.68,1426.39,,,306.594,251.527,0,0,310.75,252.967,0,0,12.188,204.13,0,0,1719949509,1719949569,0.605
7/2/2024 14:47,264,846,28.9,24.6,43.6,2744.118,4895.474,3136,2277.6,1610.195,,,215.188,14.325,0,0,220.375,14.938,0,0,213.594,14.61,0,0,1719949569,1719949629,0.604
7/2/2024 14:48,262,947,26.1,24.6,41.1,2362.235,3618.947,2732,2069.28,1259.122,,,14.063,206.014,0,0,14.625,204.88,0,0,10.125,202.356,0,0,1719949629,1719949689,0.607
7/2/2024 14:49,251,877,26.9,24.6,41.8,3021.529,5603.158,3188.923,2614.08,1696.976,,,308.688,251.56,0,0,312.5,252.863,0,0,208.656,14.31,0,0,1719949689,1719949749,0.609
7/2/2024 14:50,253,880,27,24.7,41.9,3238.588,5821.053,3736,2620.8,1907.122,,,207,13.842,0,0,212.297,14.457,0,0,12,202.036,0,0,1719949749,1719949809,0.615
7/2/2024 14:51,251,869,27.1,24.7,42,2790,5082,3227.077,2343.6,1664.634,,,20.625,208.897,0,0,21.75,208.09,0,0,188.906,12.867,0,0,1719949809,1719949869,0.619
7/2/2024 14:52,250,864,27.1,24.8,42,2641.765,4817.369,3045.692,2207.52,1572.878,,,299.188,249.865,0,0,303.938,251.138,0,0,12.375,202.879,0,0,1719949869,1719949929,0.623
7/2/2024 14:53,252,871,27.1,24.7,42,2434.059,4388.631,2791.385,2048.64,1429.902,,,213.453,14.23,0,0,218.766,14.852,0,0,202.219,13.789,0,0,1719949929,1719949989,0.623
7/2/2024 14:54,150,648,22.5,24.9,37.5,1978.412,3581.158,2264.769,1759.2,1167.512,,,13.5,205.38,0,0,14.438,204.382,0,0,9.938,201.989,0,0,1719949989,1719950049,0.62
7/2/2024 14:55,149,632,22.8,24.8,37.8,2134.412,3825.474,2430.154,1820.88,1257.512,,,310.344,251.846,0,0,314.375,253.183,0,0,208.719,14.25,0,0,1719950049,1719950109,0.62
7/2/2024 14:56,151,634,23,24.8,38,2198.647,4022.632,2505.846,1859.76,1289.122,,,207.063,13.761,0,0,212.5,14.368,0,0,11.813,203.458,0,0,1719950109,1719950169,0.619
